Distance_(pixels),Gray_Value
1010,4.212
1011,4.327
1012,4.230
1013,4.230
1014,4.139
1015,4.091
1016,4.067
1017,3.945
1018,3.945
1019,3.921
1020,3.697
1021,3.806
1022,3.782
1023,3.794
1024,3.739
1025,3.636
1026,3.588
1027,3.527
1028,3.552
1029,3.582
1030,3.539
1031,3.364
1032,3.418
1033,3.382
1034,3.230
1035,3.261
1036,3.279
1037,3.200
1038,3.176
1039,3.206
1040,3.121
1041,3.097
1042,3.170
1043,3.073
1044,3.073
1045,3.018
1046,3.000
1047,2.982
1048,2.903
1049,2.964
1050,2.909
1051,2.903
1052,2.952
1053,3.036
1054,2.855
1055,2.824
1056,2.927
1057,2.891
1058,2.709
1059,2.861
1060,2.818
1061,2.745
1062,2.794
1063,2.758
1064,2.739
1065,2.685
1066,2.703
1067,2.733
1068,2.891
1069,2.794
1070,2.697
1071,2.630
1072,2.764
1073,2.715
1074,2.624
1075,2.721
1076,2.655
1077,2.685
1078,2.600
1079,2.648
1080,2.655
1081,2.721
1082,2.691
1083,2.691
1084,2.606
1085,2.527
1086,2.667
1087,2.667
1088,2.539
1089,2.648
1090,2.545
1091,2.661
1092,2.545
1093,2.558
1094,2.685
1095,2.612
1096,2.661
1097,2.758
1098,2.509
1099,2.564
1100,2.818
1101,2.703
1102,2.667
1103,2.679
1104,2.667
1105,2.739
1106,2.764
1107,2.667
1108,2.697
1109,2.703
1110,2.745
1111,2.782
1112,2.764
1113,2.715
1114,2.691
1115,2.667
1116,2.806
1117,2.764
1118,2.752
1119,2.788
1120,2.800
1121,2.758
1122,2.776
1123,2.861
1124,2.758
1125,2.770
1126,2.782
1127,2.873
1128,2.970
1129,2.861
1130,2.861
1131,2.939
1132,2.927
1133,2.927
1134,2.897
1135,3.006
1136,2.915
1137,2.861
1138,2.939
1139,2.891
1140,3.073
1141,3.006
1142,2.994
1143,2.976
1144,2.933
1145,2.964
1146,2.982
1147,2.952
1148,2.952
1149,3.109
1150,3.091
1151,3.048
1152,3.109
1153,3.224
1154,3.139
1155,3.152
1156,3.091
1157,3.152
1158,3.079
1159,3.085
1160,3.200
1161,3.133
1162,3.121
1163,3.024
1164,3.073
1165,3.024
1166,3.248
1167,3.182
1168,3.182
1169,3.273
1170,3.339
1171,3.170
1172,3.248
1173,3.297
1174,3.224
1175,3.200
1176,3.242
1177,3.358
1178,3.279
1179,3.236
1180,3.188
1181,3.406
1182,3.345
1183,3.200
1184,3.424
1185,3.418
1186,3.400
1187,3.352
1188,3.370
1189,3.358
1190,3.297
1191,3.376
1192,3.303
1193,3.327
1194,3.400
1195,3.424
1196,3.406
1197,3.352
1198,3.303
1199,3.315
1200,3.412
1201,3.388
1202,3.327
1203,3.358
1204,3.473
1205,3.364
1206,3.436
1207,3.455
1208,3.479
1209,3.461
1210,3.394
1211,3.497
1212,3.364
1213,3.533
1214,3.406
1215,3.442
1216,3.564
1217,3.448
1218,3.412
1219,3.382
1220,3.394
1221,3.503
1222,3.436
1223,3.455
1224,3.527
1225,3.509
1226,3.461
1227,3.430
1228,3.424
1229,3.467
1230,3.576
1231,3.455
1232,3.582
1233,3.552
1234,3.533
1235,3.491
1236,3.515
1237,3.461
1238,3.388
1239,3.388
1240,3.509
1241,3.436
1242,3.552
1243,3.430
1244,3.448
1245,3.461
1246,3.442
1247,3.333
1248,3.558
1249,3.485
1250,3.400
1251,3.436
1252,3.545
1253,3.352
1254,3.527
1255,3.479
1256,3.424
1257,3.339
1258,3.442
1259,3.527
1260,3.418
1261,3.430
1262,3.382
1263,3.412
1264,3.400
1265,3.394
1266,3.503
1267,3.309
1268,3.321
1269,3.424
1270,3.406
1271,3.400
1272,3.412
1273,3.406
1274,3.267
1275,3.467
1276,3.352
1277,3.345
1278,3.248
1279,3.285
