x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
+767.7500E-06,-134.7035160E-03,-964.8241103E-03,+140.7035161E-03,+843.6986320E-03
+768.0000E-06,-154.8040183E-03,-1.0452261195E+00,+144.4723603E-03,+904.0013663E-03
+768.2500E-06,-154.8040183E-03,-1.0452261195E+00,+140.7035161E-03,+904.0013663E-03
+768.5000E-06,-166.1105509E-03,-1.0452261195E+00,+138.4422096E-03,+883.9818351E-03
+768.7500E-06,-174.9045206E-03,-1.1105527521E+00,+136.6834156E-03,+964.3041007E-03
+769.0000E-06,-193.7487415E-03,-1.0502512452E+00,+136.9346719E-03,+944.2845695E-03
+769.2500E-06,-195.0050229E-03,-1.1256281286E+00,+140.7035161E-03,+944.2845695E-03
+769.5000E-06,-195.0050229E-03,-1.1256281286E+00,+136.6834156E-03,+944.2845695E-03
+769.7500E-06,-198.7738671E-03,-1.1256281286E+00,+136.6834156E-03,+955.5913320E-03
+770.0000E-06,-215.1055252E-03,-1.2060301378E+00,+136.6834156E-03,+1.0045873038E+00
+770.2500E-06,-228.9246205E-03,-1.2613065190E+00,+136.6834156E-03,+1.0711461418E+00
+770.5000E-06,-235.2060275E-03,-1.2060301378E+00,+134.4221091E-03,+1.0297490472E+00
+770.7500E-06,-235.2060275E-03,-1.2864321470E+00,+132.6633152E-03,+1.0648900382E+00
+771.0000E-06,-235.2060275E-03,-1.2864321470E+00,+132.6633152E-03,+1.0648900382E+00
+771.2500E-06,-255.3065298E-03,-1.2864321470E+00,+132.6633152E-03,+1.1251927726E+00
+771.5000E-06,-255.3065298E-03,-1.3316582774E+00,+132.6633152E-03,+1.0812932367E+00
+771.7500E-06,-255.3065298E-03,-1.3668341562E+00,+129.3969835E-03,+1.1251927726E+00
+772.0000E-06,-275.4070321E-03,-1.3668341562E+00,+128.6432147E-03,+1.1051732413E+00
+772.2500E-06,-275.4070321E-03,-1.4472361654E+00,+131.4070338E-03,+1.1717320793E+00
+772.5000E-06,-295.5075344E-03,-1.4020100350E+00,+128.6432147E-03,+1.1654759757E+00
+772.7500E-06,-295.5075344E-03,-1.4472361654E+00,+127.8894459E-03,+1.1654759757E+00
+773.0000E-06,-295.5075344E-03,-1.4522612912E+00,+124.6231142E-03,+1.1504765863E+00
+773.2500E-06,-315.6080367E-03,-1.5025125465E+00,+127.3869333E-03,+1.2257787101E+00
+773.5000E-06,-315.6080367E-03,-1.5276381746E+00,+124.6231142E-03,+1.2257787101E+00
+773.7500E-06,-315.6080367E-03,-1.5276381746E+00,+124.6231142E-03,+1.2257787101E+00
+774.0000E-06,-335.7085390E-03,-1.6030150580E+00,+120.6030138E-03,+1.2810613027E+00
+774.2500E-06,-335.7085390E-03,-1.5829145557E+00,+121.8592952E-03,+1.2860814445E+00
+774.5000E-06,-355.8090413E-03,-1.6080401838E+00,+120.6030138E-03,+1.2660619132E+00
+774.7500E-06,-355.8090413E-03,-1.6080401838E+00,+117.3366822E-03,+1.2660619132E+00
+775.0000E-06,-355.8090413E-03,-1.6080401838E+00,+116.5829133E-03,+1.3413640371E+00
+775.2500E-06,-362.0904483E-03,-1.6884421930E+00,+119.3467324E-03,+1.3263646476E+00
+775.5000E-06,-375.9095436E-03,-1.6884421930E+00,+116.5829133E-03,+1.3263646476E+00
+775.7500E-06,-375.9095436E-03,-1.6884421930E+00,+116.5829133E-03,+1.3263646476E+00
+776.0000E-06,-377.1658250E-03,-1.6884421930E+00,+116.5829133E-03,+1.3301335686E+00
+776.2500E-06,-389.7286389E-03,-1.7688442022E+00,+112.5628129E-03,+1.3866673820E+00
+776.5000E-06,-407.3165785E-03,-1.7688442022E+00,+112.5628129E-03,+1.4205876702E+00
+776.7500E-06,-412.3417041E-03,-1.7688442022E+00,+111.8090440E-03,+1.4319096917E+00
+777.0000E-06,-416.1105482E-03,-1.8442210856E+00,+108.5427124E-03,+1.4406987538E+00
+777.2500E-06,-416.1105482E-03,-1.8492462113E+00,+109.7989938E-03,+1.4469701163E+00
+777.5000E-06,-427.4170808E-03,-1.8040200810E+00,+108.5427124E-03,+1.4357091300E+00
+777.7500E-06,-419.8793923E-03,-1.8492462113E+00,+108.5427124E-03,+1.4269505851E+00
+778.0000E-06,-436.2110505E-03,-1.9296482205E+00,+104.5226119E-03,+1.5072728507E+00
+778.2500E-06,-442.4924575E-03,-1.9296482205E+00,+104.5226119E-03,+1.4872533195E+00
+778.5000E-06,-456.3115528E-03,-1.9296482205E+00,+104.5226119E-03,+1.5223943105E+00
+778.7500E-06,-456.3115528E-03,-1.9447235971E+00,+104.5226119E-03,+1.5675755851E+00
+779.0000E-06,-476.4120551E-03,-1.9346733463E+00,+100.7537678E-03,+1.4722539300E+00
+779.2500E-06,-470.1306481E-03,-1.9547738486E+00,+100.5025115E-03,+1.5475560538E+00
+779.5000E-06,-487.7185877E-03,-2.0100502297E+00,+100.5025115E-03,+1.5275365226E+00
+779.7500E-06,-476.4120551E-03,-2.0100502297E+00,+99.7487427E-03,+1.5463506093E+00
+780.0000E-06,-496.5125574E-03,-2.0100502297E+00,+100.2512552E-03,+1.6028386464E+00
+780.2500E-06,-496.5125574E-03,-2.0100502297E+00,+96.4824110E-03,+1.6078587882E+00
+780.5000E-06,-496.5125574E-03,-2.0904522389E+00,+96.4824110E-03,+1.6078587882E+00
+780.7500E-06,-516.6130597E-03,-2.1557788716E+00,+96.4824110E-03,+1.6531010980E+00
+781.0000E-06,-516.6130597E-03,-2.0904522389E+00,+92.4623106E-03,+1.5878392570E+00
+781.2500E-06,-536.7135620E-03,-2.1457286200E+00,+92.4623106E-03,+1.6481419913E+00
+781.5000E-06,-525.4070294E-03,-2.1356783693E+00,+90.7035166E-03,+1.6594029777E+00
+781.7500E-06,-536.7135620E-03,-2.1055276154E+00,+92.4623106E-03,+1.6443883293E+00
+782.0000E-06,-536.7135620E-03,-2.1708542481E+00,+88.4422101E-03,+1.6481419913E+00
+782.2500E-06,-556.8140643E-03,-2.1708542481E+00,+88.4422101E-03,+1.6833440175E+00
+782.5000E-06,-556.8140643E-03,-2.2060301269E+00,+84.4221096E-03,+1.7084447257E+00
+782.7500E-06,-556.8140643E-03,-2.1708542481E+00,+84.4221096E-03,+1.7084447257E+00
+783.0000E-06,-575.6582851E-03,-2.2512562573E+00,+84.4221096E-03,+1.6896764152E+00
+783.2500E-06,-576.9145666E-03,-2.2512562573E+00,+81.6582906E-03,+1.7436467519E+00
+783.5000E-06,-568.1205969E-03,-2.2512562573E+00,+80.4020092E-03,+1.7687474601E+00
+783.7500E-06,-576.9145666E-03,-2.3165828900E+00,+76.3819087E-03,+1.7524815909E+00
+784.0000E-06,-597.0150689E-03,-2.3316582665E+00,+76.6331650E-03,+1.7487279288E+00
+784.2500E-06,-576.9145666E-03,-2.3316582665E+00,+77.6381901E-03,+1.7487279288E+00
+784.5000E-06,-585.7085363E-03,-2.3316582665E+00,+76.3819087E-03,+1.7838689199E+00
+784.7500E-06,-613.3467270E-03,-2.3467336430E+00,+72.3618083E-03,+1.7475224843E+00
+785.0000E-06,-617.1155712E-03,-2.3316582665E+00,+76.3819087E-03,+1.8090306632E+00
+785.2500E-06,-617.1155712E-03,-2.3567838946E+00,+71.1055269E-03,+1.8090306632E+00
+785.5000E-06,-617.1155712E-03,-2.4120602757E+00,+70.1005018E-03,+1.7977696768E+00
+785.7500E-06,-637.2160735E-03,-2.4120602757E+00,+68.3417078E-03,+1.7890111320E+00
+786.0000E-06,-637.2160735E-03,-2.4120602757E+00,+68.3417078E-03,+1.7890111320E+00
+786.2500E-06,-630.9346664E-03,-2.4120602757E+00,+68.3417078E-03,+1.8141118402E+00
+786.5000E-06,-637.2160735E-03,-2.4120602757E+00,+64.3216074E-03,+1.8241521230E+00
+786.7500E-06,-640.9849176E-03,-2.4924622849E+00,+64.3216074E-03,+1.8493138663E+00
+787.0000E-06,-657.3165758E-03,-2.4874371591E+00,+64.3216074E-03,+1.8493138663E+00
+787.2500E-06,-657.3165758E-03,-2.4924622849E+00,+61.5577883E-03,+1.8493138663E+00
+787.5000E-06,-657.3165758E-03,-2.5276381637E+00,+58.5427130E-03,+1.8756963125E+00
+787.7500E-06,-673.6482339E-03,-2.4924622849E+00,+60.3015069E-03,+1.8330479972E+00
+788.0000E-06,-677.4170781E-03,-2.4924622849E+00,+56.5326627E-03,+1.9045964589E+00
+788.2500E-06,-677.4170781E-03,-2.5477386660E+00,+56.2814064E-03,+1.9096166007E+00
+788.5000E-06,-677.4170781E-03,-2.5728642941E+00,+56.2814064E-03,+1.9096166007E+00
+788.7500E-06,-677.4170781E-03,-2.5728642941E+00,+52.2613060E-03,+1.8933507315E+00
+789.0000E-06,-697.5175804E-03,-2.5728642941E+00,+52.0100497E-03,+1.8895970695E+00
+789.2500E-06,-697.5175804E-03,-2.5175879129E+00,+49.4974869E-03,+1.9084416741E+00
+789.5000E-06,-697.5175804E-03,-2.6080401729E+00,+48.2412055E-03,+1.9047185292E+00
+789.7500E-06,-697.5175804E-03,-2.5728642941E+00,+48.2412055E-03,+1.9009038320E+00
+790.0000E-06,-717.6180827E-03,-2.5728642941E+00,+47.9899492E-03,+1.9498998038E+00
+790.2500E-06,-717.6180827E-03,-2.6281406752E+00,+44.2211051E-03,+1.9498998038E+00
+790.5000E-06,-717.6180827E-03,-2.6532663032E+00,+44.2211051E-03,+1.9498998038E+00
+790.7500E-06,-717.6180827E-03,-2.6532663032E+00,+44.2211051E-03,+1.9498998038E+00
+791.0000E-06,-717.6180827E-03,-2.6532663032E+00,+40.2010046E-03,+1.9498998038E+00
+791.2500E-06,-723.8994897E-03,-2.6532663032E+00,+40.2010046E-03,+1.9298802726E+00
+791.5000E-06,-737.7185849E-03,-2.6884421820E+00,+36.1809041E-03,+2.0102025382E+00
+791.7500E-06,-737.7185849E-03,-2.6532663032E+00,+36.1809041E-03,+1.9298802726E+00
+792.0000E-06,-737.7185849E-03,-2.7286431866E+00,+32.4120600E-03,+2.0089513175E+00
+792.2500E-06,-737.7185849E-03,-2.6783919313E+00,+33.4170851E-03,+2.0102025382E+00
+792.5000E-06,-757.8190872E-03,-2.6532663032E+00,+32.1608037E-03,+1.9450017323E+00
+792.7500E-06,-757.8190872E-03,-2.7336683124E+00,+28.1407032E-03,+1.9901830070E+00
+793.0000E-06,-756.5628058E-03,-2.6582914290E+00,+27.8894469E-03,+1.9901830070E+00
+793.2500E-06,-757.8190872E-03,-2.7336683124E+00,+28.1407032E-03,+1.9901830070E+00
+793.5000E-06,-757.8190872E-03,-2.7336683124E+00,+24.1206028E-03,+1.9901830070E+00
+793.7500E-06,-757.8190872E-03,-2.7336683124E+00,+24.1206028E-03,+1.9864293449E+00
+794.0000E-06,-777.9195895E-03,-2.7336683124E+00,+24.1206028E-03,+1.9701634757E+00
+794.2500E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+1.9701634757E+00
+794.5000E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+1.9701634757E+00
+794.7500E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+2.0504857413E+00
+795.0000E-06,-777.9195895E-03,-2.8140703216E+00,+16.0804018E-03,+2.0504857413E+00
+795.2500E-06,-784.2009966E-03,-2.7889446935E+00,+16.0804018E-03,+2.0304662101E+00
+795.5000E-06,-798.0200918E-03,-2.7688441912E+00,+13.8190953E-03,+2.0304662101E+00
+795.7500E-06,-794.2512477E-03,-2.8140703216E+00,+12.0603014E-03,+2.0304662101E+00
+796.0000E-06,-798.0200918E-03,-2.7336683124E+00,+11.8090451E-03,+1.9551640863E+00
+796.2500E-06,-798.0200918E-03,-2.8140703216E+00,+12.0603014E-03,+2.0304662101E+00
+796.5000E-06,-798.0200918E-03,-2.8140703216E+00,+8.0402009E-03,+2.0304662101E+00
+796.7500E-06,-814.3517500E-03,-2.7487436889E+00,+8.0402009E-03,+2.0104466788E+00
+797.0000E-06,-798.0200918E-03,-2.8090451958E+00,+7.7889446E-03,+2.0304662101E+00
+797.2500E-06,-818.1205941E-03,-2.8140703216E+00,+4.0201005E-03,+2.0104466788E+00
+797.5000E-06,-798.0200918E-03,-2.8140703216E+00,+4.0201005E-03,+2.0217076652E+00
+797.7500E-06,-818.1205941E-03,-2.8140703216E+00,+0.0E+00,+1.9941808097E+00
+798.0000E-06,-816.8643127E-03,-2.8140703216E+00,-251.2563E-06,+2.0104466788E+00
+798.2500E-06,-818.1205941E-03,-2.8140703216E+00,-1.2562814E-03,+2.0104466788E+00
+798.5000E-06,-818.1205941E-03,-2.8140703216E+00,-4.0201005E-03,+2.0104466788E+00
+798.7500E-06,-814.3517500E-03,-2.8140703216E+00,-4.0201005E-03,+2.0104466788E+00
+799.0000E-06,-818.1205941E-03,-2.8140703216E+00,-8.0402009E-03,+2.0104466788E+00
+799.2500E-06,-818.1205941E-03,-2.8693467027E+00,-6.7839195E-03,+2.0456487050E+00
+799.5000E-06,-818.1205941E-03,-2.8140703216E+00,-9.7989949E-03,+2.0104466788E+00
+799.7500E-06,-821.8894383E-03,-2.8140703216E+00,-11.3065326E-03,+2.0066930168E+00
+800.0000E-06,-836.9648150E-03,-2.8140703216E+00,-8.2914572E-03,+1.9904271476E+00
+800.2500E-06,-818.1205941E-03,-2.8140703216E+00,-12.0603014E-03,+1.9904271476E+00
+800.5000E-06,-838.2210964E-03,-2.8140703216E+00,-12.0603014E-03,+1.9904271476E+00
+800.7500E-06,-838.2210964E-03,-2.8140703216E+00,-16.0804018E-03,+2.0707494132E+00
+801.0000E-06,-818.1205941E-03,-2.8140703216E+00,-16.0804018E-03,+1.9904271476E+00
+801.2500E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+1.9904271476E+00
+801.5000E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+2.0356084222E+00
+801.7500E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+2.0054875722E+00
+802.0000E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+1.9904271476E+00
+802.2500E-06,-838.2210964E-03,-2.8140703216E+00,-24.1206028E-03,+1.9904271476E+00
+802.5000E-06,-838.2210964E-03,-2.8140703216E+00,-25.8793967E-03,+1.9904271476E+00
+802.7500E-06,-838.2210964E-03,-2.8140703216E+00,-28.1407032E-03,+1.9904271476E+00
+803.0000E-06,-839.4773779E-03,-2.8140703216E+00,-28.1407032E-03,+1.9704076163E+00
+803.2500E-06,-844.5025035E-03,-2.8140703216E+00,-30.9045223E-03,+1.9841710440E+00
+803.5000E-06,-858.3215987E-03,-2.8140703216E+00,-32.1608037E-03,+1.9704076163E+00
+803.7500E-06,-841.9899406E-03,-2.8140703216E+00,-32.1608037E-03,+1.9704076163E+00
+804.0000E-06,-858.3215987E-03,-2.7386934382E+00,-36.1809041E-03,+1.8951054926E+00
+804.2500E-06,-852.0401917E-03,-2.7587939405E+00,-36.1809041E-03,+1.9766637199E+00
+804.5000E-06,-858.3215987E-03,-2.8140703216E+00,-36.1809041E-03,+1.9704076163E+00
+804.7500E-06,-838.2210964E-03,-2.8140703216E+00,-36.9346730E-03,+1.9704076163E+00
+805.0000E-06,-858.3215987E-03,-2.8140703216E+00,-40.2010046E-03,+1.9704076163E+00
+805.2500E-06,-852.0401917E-03,-2.7889446935E+00,-40.2010046E-03,+1.9704076163E+00
+805.5000E-06,-847.0150661E-03,-2.7336683124E+00,-44.2211051E-03,+1.9252263417E+00
+805.7500E-06,-858.3215987E-03,-2.7336683124E+00,-44.9748739E-03,+1.9051457753E+00
+806.0000E-06,-839.4773779E-03,-2.7336683124E+00,-44.4723613E-03,+1.8951054926E+00
+806.2500E-06,-852.0401917E-03,-2.7336683124E+00,-48.2412055E-03,+1.9214421625E+00
+806.5000E-06,-858.3215987E-03,-2.7688441912E+00,-48.2412055E-03,+1.9704076163E+00
+806.7500E-06,-838.2210964E-03,-2.7336683124E+00,-52.2613060E-03,+1.9101048820E+00
+807.0000E-06,-839.4773779E-03,-2.7336683124E+00,-56.0301501E-03,+1.9088536612E+00
+807.2500E-06,-844.5025035E-03,-2.7336683124E+00,-56.2814064E-03,+1.8900853507E+00
+807.5000E-06,-838.2210964E-03,-2.7336683124E+00,-54.0200999E-03,+1.9013463371E+00
+807.7500E-06,-858.3215987E-03,-2.7336683124E+00,-56.2814064E-03,+1.8900853507E+00
+808.0000E-06,-858.3215987E-03,-2.7336683124E+00,-56.5326627E-03,+1.8900853507E+00
+808.2500E-06,-838.2210964E-03,-2.7336683124E+00,-60.3015069E-03,+1.8900853507E+00
+808.5000E-06,-849.5276290E-03,-2.7336683124E+00,-60.3015069E-03,+1.8900853507E+00
+808.7500E-06,-838.2210964E-03,-2.7336683124E+00,-60.3015069E-03,+1.9063512199E+00
+809.0000E-06,-838.2210964E-03,-2.7336683124E+00,-64.3216074E-03,+1.9101048820E+00
+809.2500E-06,-831.9396894E-03,-2.6532663032E+00,-64.3216074E-03,+1.8297826163E+00
+809.5000E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8749638910E+00
+809.7500E-06,-838.2210964E-03,-2.6381909268E+00,-68.3417078E-03,+1.8297826163E+00
+810.0000E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8297826163E+00
+810.2500E-06,-838.2210964E-03,-2.6532663032E+00,-69.8492455E-03,+1.8297826163E+00
+810.5000E-06,-838.2210964E-03,-2.6532663032E+00,-72.3618083E-03,+1.8297826163E+00
+810.7500E-06,-834.4522523E-03,-2.5728642941E+00,-72.3618083E-03,+1.7645207753E+00
+811.0000E-06,-838.2210964E-03,-2.6482411774E+00,-76.1306524E-03,+1.8297826163E+00
+811.2500E-06,-838.2210964E-03,-2.5728642941E+00,-75.1256273E-03,+1.8297826163E+00
+811.5000E-06,-838.2210964E-03,-2.5728642941E+00,-76.3819087E-03,+1.7494603507E+00
+811.7500E-06,-838.2210964E-03,-2.5728642941E+00,-79.6482404E-03,+1.7494603507E+00
+812.0000E-06,-838.2210964E-03,-2.5728642941E+00,-80.4020092E-03,+1.7494603507E+00
+812.2500E-06,-818.1205941E-03,-2.5728642941E+00,-80.4020092E-03,+1.7694798820E+00
+812.5000E-06,-826.9145638E-03,-2.5728642941E+00,-80.4020092E-03,+1.7494603507E+00
+812.7500E-06,-818.1205941E-03,-2.5728642941E+00,-84.4221096E-03,+1.7694798820E+00
+813.0000E-06,-818.1205941E-03,-2.5678391682E+00,-84.4221096E-03,+1.7694798820E+00
+813.2500E-06,-818.1205941E-03,-2.4924622849E+00,-85.6783911E-03,+1.6891576163E+00
+813.5000E-06,-818.1205941E-03,-2.4924622849E+00,-88.4422101E-03,+1.6891576163E+00
+813.7500E-06,-818.1205941E-03,-2.4924622849E+00,-88.4422101E-03,+1.6891576163E+00
+814.0000E-06,-818.1205941E-03,-2.4924622849E+00,-88.4422101E-03,+1.6891576163E+00
+814.2500E-06,-811.8391871E-03,-2.4371859038E+00,-91.2060292E-03,+1.6339360590E+00
+814.5000E-06,-798.0200918E-03,-2.4472361544E+00,-92.4623106E-03,+1.6891576163E+00
+814.7500E-06,-801.7889360E-03,-2.4271356522E+00,-92.4623106E-03,+1.6238957753E+00
+815.0000E-06,-798.0200918E-03,-2.4170854015E+00,-96.4824110E-03,+1.6338750238E+00
+815.2500E-06,-798.0200918E-03,-2.4120602757E+00,-95.2261296E-03,+1.6288548820E+00
+815.5000E-06,-798.0200918E-03,-2.4120602757E+00,-96.4824110E-03,+1.6175938956E+00
+815.7500E-06,-798.0200918E-03,-2.3316582665E+00,-96.4824110E-03,+1.6288548820E+00
+816.0000E-06,-777.9195895E-03,-2.3316582665E+00,-100.5025115E-03,+1.6288548820E+00
+816.2500E-06,-791.7386848E-03,-2.3869346476E+00,-100.5025115E-03,+1.6288548820E+00
+816.5000E-06,-777.9195895E-03,-2.3316582665E+00,-102.2613054E-03,+1.5597936027E+00
+816.7500E-06,-794.2512477E-03,-2.3316582665E+00,-100.5025115E-03,+1.5522862784E+00
+817.0000E-06,-777.9195895E-03,-2.3316582665E+00,-104.5226119E-03,+1.6438542714E+00
+817.2500E-06,-757.8190872E-03,-2.3316582665E+00,-104.5226119E-03,+1.5685521476E+00
+817.5000E-06,-777.9195895E-03,-2.3316582665E+00,-108.5427124E-03,+1.5685521476E+00
+817.7500E-06,-757.8190872E-03,-2.2663316338E+00,-107.7889436E-03,+1.5070439686E+00
+818.0000E-06,-757.8190872E-03,-2.2512562573E+00,-108.5427124E-03,+1.5082494132E+00
+818.2500E-06,-757.8190872E-03,-2.2512562573E+00,-109.7989938E-03,+1.4944859856E+00
+818.5000E-06,-757.8190872E-03,-2.2512562573E+00,-112.5628129E-03,+1.5082494132E+00
+818.7500E-06,-757.8190872E-03,-2.2512562573E+00,-112.5628129E-03,+1.5082494132E+00
+819.0000E-06,-757.8190872E-03,-2.1708542481E+00,-112.5628129E-03,+1.4329472895E+00
+819.2500E-06,-757.8190872E-03,-2.1708542481E+00,-115.3266319E-03,+1.4279271476E+00
+819.5000E-06,-757.8190872E-03,-2.1708542481E+00,-116.5829133E-03,+1.4279271476E+00
+819.7500E-06,-737.7185849E-03,-2.1055276154E+00,-116.5829133E-03,+1.4316808096E+00
+820.0000E-06,-737.7185849E-03,-2.1658291223E+00,-116.5829133E-03,+1.4429265370E+00
+820.2500E-06,-737.7185849E-03,-2.0904522389E+00,-119.3467324E-03,+1.3676244132E+00
+820.5000E-06,-737.7185849E-03,-2.0904522389E+00,-120.6030138E-03,+1.3676244132E+00
+820.7500E-06,-717.6180827E-03,-2.0904522389E+00,-120.6030138E-03,+1.3713780753E+00
+821.0000E-06,-716.3618012E-03,-2.0100502297E+00,-120.6030138E-03,+1.3876439445E+00
+821.2500E-06,-717.6180827E-03,-2.0100502297E+00,-123.3668328E-03,+1.3073216788E+00
+821.5000E-06,-717.6180827E-03,-2.0452261085E+00,-122.8643203E-03,+1.3424626698E+00
+821.7500E-06,-701.2864245E-03,-2.0100502297E+00,-125.3768831E-03,+1.3223821034E+00
+822.0000E-06,-697.5175804E-03,-2.0100502297E+00,-124.6231142E-03,+1.3260899893E+00
+822.2500E-06,-697.5175804E-03,-1.9547738487E+00,-127.3869333E-03,+1.3273412101E+00
+822.5000E-06,-697.5175804E-03,-1.9296482205E+00,-128.6432147E-03,+1.2470189445E+00
+822.7500E-06,-697.5175804E-03,-1.9296482205E+00,-127.8894459E-03,+1.2470189445E+00
+823.0000E-06,-678.6733595E-03,-1.9246230947E+00,-128.6432147E-03,+1.2470189445E+00
+823.2500E-06,-677.4170781E-03,-1.9045225924E+00,-132.6633152E-03,+1.2281743398E+00
+823.5000E-06,-677.4170781E-03,-1.8492462113E+00,-130.4020086E-03,+1.1779576652E+00
+823.7500E-06,-661.0854199E-03,-1.8341708349E+00,-132.6633152E-03,+1.1867162101E+00
+824.0000E-06,-657.3165758E-03,-1.8492462113E+00,-132.9145715E-03,+1.2067357413E+00
+824.2500E-06,-657.3165758E-03,-1.7688442022E+00,-135.4271342E-03,+1.1616155018E+00
+824.5000E-06,-657.3165758E-03,-1.7688442022E+00,-136.6834156E-03,+1.1264134757E+00
+824.7500E-06,-657.3165758E-03,-1.7688442022E+00,-136.6834156E-03,+1.1264134757E+00
+825.0000E-06,-638.4723549E-03,-1.7688442022E+00,-136.6834156E-03,+1.1264134757E+00
+825.2500E-06,-637.2160735E-03,-1.7688442022E+00,-136.6834156E-03,+1.1401769034E+00
+825.5000E-06,-646.0100432E-03,-1.6884421930E+00,-136.6834156E-03,+1.0812322010E+00
+825.7500E-06,-637.2160735E-03,-1.6884421930E+00,-136.6834156E-03,+1.0661107413E+00
+826.0000E-06,-635.9597920E-03,-1.6130653096E+00,-140.7035161E-03,+1.0661107413E+00
+826.2500E-06,-617.1155712E-03,-1.6884421930E+00,-140.7035161E-03,+1.0723668449E+00
+826.5000E-06,-617.1155712E-03,-1.6080401838E+00,-144.7236165E-03,+1.0409489979E+00
+826.7500E-06,-617.1155712E-03,-1.6080401838E+00,-140.7035161E-03,+1.0058080070E+00
+827.0000E-06,-617.1155712E-03,-1.5276381746E+00,-144.7236165E-03,+1.0058080070E+00
+827.2500E-06,-597.0150689E-03,-1.5276381746E+00,-144.7236165E-03,+945.5052726E-03
+827.5000E-06,-597.0150689E-03,-1.5276381746E+00,-144.7236165E-03,+945.5052726E-03
+827.7500E-06,-597.0150689E-03,-1.5276381746E+00,-144.7236165E-03,+945.5052726E-03
+828.0000E-06,-576.9145666E-03,-1.5226130488E+00,-144.7236165E-03,+945.5052726E-03
+828.2500E-06,-576.9145666E-03,-1.4472361654E+00,-144.7236165E-03,+885.2025382E-03
+828.5000E-06,-568.1205969E-03,-1.4472361654E+00,-148.7437170E-03,+885.2025382E-03
+828.7500E-06,-560.5829084E-03,-1.4321607889E+00,-148.7437170E-03,+885.2025382E-03
+829.0000E-06,-556.8140643E-03,-1.3668341562E+00,-144.9748728E-03,+903.9708487E-03
+829.2500E-06,-563.0954713E-03,-1.3668341562E+00,-148.7437170E-03,+873.8652576E-03
+829.5000E-06,-548.0200946E-03,-1.3668341562E+00,-148.7437170E-03,+824.8998038E-03
+829.7500E-06,-540.4824061E-03,-1.3015075235E+00,-148.7437170E-03,+824.8998038E-03
+830.0000E-06,-536.7135620E-03,-1.3618090304E+00,-152.5125612E-03,+839.8991932E-03
+830.2500E-06,-536.7135620E-03,-1.2864321470E+00,-149.9999984E-03,+819.8186268E-03
+830.5000E-06,-525.4070294E-03,-1.2864321470E+00,-150.5025109E-03,+764.5970695E-03
+830.7500E-06,-516.6130597E-03,-1.2713567706E+00,-153.5175863E-03,+768.3507315E-03
+831.0000E-06,-516.6130597E-03,-1.2060301378E+00,-156.5326616E-03,+704.2943351E-03
+831.2500E-06,-496.5125574E-03,-1.1507537568E+00,-154.0200989E-03,+710.5504387E-03
+831.5000E-06,-496.5125574E-03,-1.1256281286E+00,-152.7638175E-03,+670.3740468E-03
+831.7500E-06,-496.5125574E-03,-1.1909547614E+00,-153.5175863E-03,+709.2534418E-03
+832.0000E-06,-477.6683365E-03,-1.1256281286E+00,-156.7839179E-03,+662.7599112E-03
+832.2500E-06,-496.5125574E-03,-1.1256281286E+00,-156.7839179E-03,+643.9916007E-03
+832.5000E-06,-476.4120551E-03,-1.0452261195E+00,-156.7839179E-03,+628.8701410E-03
+832.7500E-06,-456.3115528E-03,-1.0452261195E+00,-156.7839179E-03,+587.4425284E-03
+833.0000E-06,-456.3115528E-03,-1.0452261195E+00,-156.7839179E-03,+583.6888663E-03
+833.2500E-06,-456.3115528E-03,-1.0452261195E+00,-160.8040184E-03,+603.7083976E-03
+833.5000E-06,-436.2110505E-03,-964.8241103E-03,-156.7839179E-03,+523.3861320E-03
+833.7500E-06,-436.2110505E-03,-899.4974775E-03,-157.5376867E-03,+539.6520012E-03
+834.0000E-06,-436.2110505E-03,-959.7989844E-03,-160.8040184E-03,+543.4056632E-03
+834.2500E-06,-436.2110505E-03,-884.4221011E-03,-160.8040184E-03,+488.1841059E-03
+834.5000E-06,-436.2110505E-03,-884.4221011E-03,-159.0452244E-03,+463.0833976E-03
+834.7500E-06,-419.8793923E-03,-884.4221011E-03,-160.8040184E-03,+479.3492668E-03
+835.0000E-06,-416.1105482E-03,-879.3969752E-03,-157.0351742E-03,+478.0827870E-03
+835.2500E-06,-402.2914529E-03,-804.0200919E-03,-160.8040184E-03,+402.7806632E-03
+835.5000E-06,-396.0100459E-03,-804.0200919E-03,-160.8040184E-03,+422.8001945E-03
+835.7500E-06,-396.0100459E-03,-804.0200919E-03,-160.8040184E-03,+422.8001945E-03
+836.0000E-06,-396.0100459E-03,-723.6180827E-03,-160.8040184E-03,+342.4779288E-03
+836.2500E-06,-389.7286389E-03,-723.6180827E-03,-160.8040184E-03,+348.7340324E-03
