Distance_(pixels),Gray_Value
552,68.248
553,68.282
554,67.953
555,68.282
556,68.913
557,69.282
558,69.651
559,70.081
560,70.456
561,70.503
562,70.638
563,71.181
564,71.691
565,72.376
566,73.081
567,73.651
568,74.423
569,74.933
570,75.530
571,76.409
572,77.846
573,78.450
574,78.718
575,79.785
576,81.174
577,81.893
578,82.940
579,84.027
580,84.980
581,85.899
582,87.423
583,88.517
584,89.369
585,90.503
586,91.362
587,92.383
588,93.879
589,95.141
590,96.228
591,96.846
592,97.872
593,99.503
594,100.940
595,101.497
596,102.396
597,103.785
598,105.054
599,105.658
600,106.570
601,107.953
602,108.638
603,109.711
604,110.584
605,111.490
606,112.242
607,113.087
608,113.376
609,113.772
610,114.443
611,114.872
612,115.094
613,115.752
614,115.765
615,115.718
616,115.953
617,116.463
618,116.255
619,115.987
620,116.295
621,116.946
622,116.758
623,115.698
624,115.349
625,114.946
626,114.369
627,114.074
628,113.866
629,113.329
630,113.060
631,112.309
632,111.624
633,111.295
634,110.826
635,110.604
636,109.148
637,107.960
638,107.275
639,107.101
640,106.302
641,105.409
642,105.128
643,103.617
644,102.577
645,102.188
646,101.463
647,100.530
648,99.564
649,99.000
650,98.436
651,97.530
652,97.141
653,96.436
654,95.550
655,95.195
656,95.020
657,94.262
658,93.779
659,93.295
660,93.195
661,92.913
662,92.570
663,92.826
664,92.691
665,92.389
666,92.416
667,92.262
668,92.107
669,92.383
670,93.101
671,93.564
672,93.369
673,93.973
674,93.846
675,94.141
676,95.013
677,95.893
678,96.510
679,97.040
680,97.852
681,98.973
682,99.369
683,99.872
684,100.215
685,100.973
686,102.242
687,103.094
688,104.054
689,104.846
690,105.195
691,106.678
692,107.940
693,108.537
694,108.859
695,109.356
696,110.732
697,111.658
698,112.208
699,113.510
700,114.403
701,115.107
702,115.846
703,116.168
704,116.342
705,117.000
706,117.510
707,118.195
708,118.463
709,119.020
710,119.879
711,119.423
712,118.940
713,119.651
714,119.765
715,119.946
716,120.000
717,120.007
718,119.846
719,119.409
720,118.859
721,119.369
722,119.188
723,118.711
724,118.678
725,117.174
726,116.423
727,116.289
728,115.470
729,114.651
730,113.416
731,112.591
732,112.181
733,111.570
734,110.154
735,109.725
736,108.550
737,106.389
738,104.953
739,103.980
740,103.128
741,101.993
742,101.121
743,100.107
744,99.121
745,97.168
746,96.262
747,94.537
748,93.732
749,92.624
750,91.510
751,89.987
752,88.893
753,87.973
754,86.483
755,86.000
756,84.966
757,84.282
758,83.282
759,81.792
760,80.859
761,80.430
762,79.369
763,79.067
764,78.342
765,77.765
766,77.094
767,76.577
768,76.201
769,75.309
770,74.785
771,74.463
772,74.242
773,74.242
774,73.752
775,74.154
776,73.879
777,73.584
778,73.906
779,73.846
780,73.523
781,73.631
782,73.919
783,73.872
784,74.121
785,73.919
786,74.732
787,75.336
788,75.289
789,75.557
790,75.604
791,75.638
792,76.483
793,77.383
794,77.597
795,77.792
796,78.450
797,78.785
798,79.047
799,79.141
800,79.919
801,80.027
802,80.208
803,80.389
804,80.671
805,81.208
806,81.470
807,81.631
808,81.154
809,81.235
810,81.866
811,81.913
812,81.852
813,81.624
814,81.114
815,81.262
816,81.047
817,80.973
818,81.128
819,80.617
820,80.148
821,79.886
822,78.470
823,78.114
824,77.940
825,77.221
826,76.624
827,75.966
828,75.034
829,73.993
830,73.262
831,72.738
832,71.557
833,70.517
834,69.792
835,68.705
836,67.430
837,66.604
838,65.980
839,65.094
840,63.631
841,62.577
842,61.510
843,60.342
844,59.040
845,58.013
846,56.879
847,55.940
848,54.966
849,53.812
850,52.812
851,51.490
852,50.503
853,49.584
854,48.315
855,46.698
856,45.926
857,45.383
858,44.369
859,43.416
860,42.597
861,41.490
862,40.631
863,39.611
864,38.940
865,38.007
866,37.248
867,36.611
868,35.906
869,35.195
870,34.752
871,33.859
872,33.376
873,32.993
874,32.134
875,31.631
876,31.235
877,31.174
878,30.973
879,30.148
880,29.779
881,29.517
882,29.537
883,29.322
884,28.987
885,29.013
886,28.886
887,28.906
888,28.638
889,28.671
890,28.732
891,28.745
892,28.644
893,28.886
894,28.846
895,28.678
896,28.799
897,29.013
898,28.611
899,28.658
900,28.906
901,28.859
902,28.765
903,29.121
904,28.980
905,29.007
906,29.141
907,29.282
908,29.228
909,29.195
910,29.389
911,29.289
912,29.074
913,29.181
914,29.403
915,29.369
916,29.275
917,29.174
918,29.020
919,28.899
920,28.852
921,28.658
922,28.329
923,28.134
924,28.020
925,28.000
926,27.570
927,27.174
928,26.758
929,26.617
930,26.047
931,25.973
932,25.383
933,25.134
934,24.745
935,24.396
936,24.128
937,23.711
938,23.054
939,22.550
940,22.282
941,21.745
942,21.228
943,20.872
944,20.503
945,19.886
946,19.584
947,18.966
948,18.523
949,17.946
950,17.584
951,16.973
952,16.443
953,16.295
954,15.570
955,15.181
956,14.872
957,14.477
958,13.691
959,13.389
960,12.973
961,12.537
962,12.114
963,11.678
964,11.362
965,11.060
966,10.725
967,10.268
968,9.872
969,9.624
970,9.228
971,8.839
972,8.826
973,8.617
974,8.255
975,7.953
976,7.705
977,7.403
978,7.141
979,7.107
980,7.134
981,6.785
982,6.503
983,6.221
984,6.221
985,5.980
986,5.819
987,5.852
988,5.523
989,5.550
990,5.557
991,5.423
992,5.349
993,5.134
994,5.201
995,5.174
996,5.094
997,5.087
998,5.013
999,4.785
1000,4.758
1001,4.872
1002,4.671
1003,4.758
1004,4.812
1005,4.758
1006,4.631
1007,4.758
1008,4.752
1009,4.812
1010,4.617
1011,4.664
1012,4.711
1013,4.738
1014,4.792
1015,4.772
1016,4.799
1017,4.758
1018,4.852
1019,4.685
1020,4.671
1021,4.725
1022,4.758
1023,4.617
1024,4.550
1025,4.604
1026,4.752
1027,4.685
1028,4.617
1029,4.597
1030,4.557
1031,4.597
1032,4.812
1033,4.597
1034,4.604
1035,4.691
1036,4.604
1037,4.497
1038,4.470
1039,4.510
1040,4.510
1041,4.510
1042,4.483
1043,4.477
1044,4.403
1045,4.597
1046,4.584
1047,4.584
1048,4.443
1049,4.383
1050,4.436
1051,4.456
1052,4.409
1053,4.530
1054,4.530
1055,4.443
1056,4.450
1057,4.376
1058,4.443
1059,4.537
1060,4.416
1061,4.497
1062,4.409
1063,4.403
1064,4.322
1065,4.430
1066,4.369
1067,4.423
1068,4.416
1069,4.470
1070,4.349
1071,4.423
1072,4.530
1073,4.517
1074,4.550
1075,4.557
1076,4.430
1077,4.530
1078,4.631
1079,4.564
1080,4.530
1081,4.503
1082,4.604
1083,4.678
1084,4.591
1085,4.483
1086,4.523
1087,4.584
1088,4.725
1089,4.658
1090,4.577
1091,4.544
1092,4.631
1093,4.651
1094,4.738
1095,4.745
1096,4.624
1097,4.611
1098,4.651
1099,4.503
1100,4.497
1101,4.624
1102,4.711
1103,4.503
1104,4.591
1105,4.832
1106,4.725
1107,4.658
1108,4.705
1109,4.765
1110,4.852
1111,4.792
1112,4.866
1113,4.826
1114,4.852
1115,4.819
1116,4.799
1117,4.993
1118,4.960
1119,5.067
1120,5.034
1121,4.993
1122,5.134
1123,5.208
1124,5.148
1125,5.268
1126,5.356
1127,5.510
1128,5.510
1129,5.517
1130,5.597
1131,5.530
1132,5.638
1133,5.617
1134,5.591
1135,5.678
1136,5.678
1137,5.725
1138,5.664
1139,5.745
1140,5.752
1141,5.785
1142,5.738
1143,5.893
1144,6.020
1145,6.054
1146,6.101
1147,6.148
1148,6.195
1149,6.268
1150,6.349
1151,6.369
1152,6.443
1153,6.550
1154,6.477
1155,6.403
1156,6.430
1157,6.597
1158,6.651
1159,6.544
1160,6.664
1161,6.658
1162,6.785
1163,6.919
1164,6.899
1165,6.906
1166,6.893
1167,6.872
1168,6.711
1169,6.705
1170,6.886
1171,6.886
1172,6.812
1173,6.779
1174,6.839
1175,6.765
1176,6.852
1177,6.638
1178,6.577
1179,6.544
1180,6.523
1181,6.604
1182,6.705
1183,6.430
1184,6.356
1185,6.517
1186,6.336
1187,6.295
1188,6.262
1189,6.262
1190,6.376
1191,6.134
1192,6.235
1193,6.121
1194,6.121
1195,6.228
1196,6.134
1197,6.020
1198,6.007
1199,5.899
1200,6.161
1201,6.188
1202,6.034
1203,5.933
1204,5.879
1205,5.973
1206,5.933
1207,5.906
1208,6.074
1209,6.060
1210,5.940
1211,5.993
1212,5.966
1213,5.826
1214,5.785
1215,5.906
1216,5.926
1217,5.872
1218,5.805
1219,5.745
1220,5.953
1221,5.940
1222,5.772
1223,5.792
1224,5.872
1225,5.973
1226,5.879
1227,5.993
1228,5.966
1229,5.973
1230,6.128
1231,6.134
1232,6.181
1233,6.174
1234,6.376
1235,6.074
1236,6.168
1237,6.275
1238,6.195
1239,6.289
1240,6.081
1241,6.154
1242,6.228
1243,6.121
1244,6.322
1245,6.268
1246,6.148
1247,6.081
1248,6.215
1249,6.134
1250,6.114
1251,6.040
1252,6.228
1253,6.034
1254,5.658
1255,0.081
1256,0.000
1257,0.000
1258,0.000
1259,0.000
1260,0.000
1261,0.000
1262,0.000
1263,0.000
1264,0.000
1265,0.000
1266,0.000
1267,0.000
1268,0.000
