Distance_(pixels),Gray_Value
270,2.992
271,3.023
272,3.102
273,3.047
274,3.094
275,3.062
276,3.195
277,3.125
278,3.055
279,3.195
280,3.133
281,3.078
282,3.141
283,3.156
284,3.086
285,3.133
286,3.102
287,3.117
288,3.180
289,3.070
290,2.938
291,3.055
292,3.117
293,2.930
294,3.070
295,2.992
296,3.078
297,3.078
298,2.969
299,3.031
300,2.992
301,3.109
302,3.102
303,2.961
304,3.008
305,3.016
306,2.930
307,2.891
308,2.977
309,3.031
310,2.930
311,2.922
312,2.930
313,2.930
314,3.133
315,3.094
316,2.961
317,2.797
318,2.969
319,3.133
320,3.000
321,2.898
322,3.039
323,3.008
324,2.805
325,2.977
326,3.102
327,3.117
328,3.141
329,3.172
330,3.211
331,3.242
332,3.148
333,3.297
334,3.438
335,3.367
336,3.273
337,3.477
338,3.602
339,3.570
340,3.898
341,3.773
342,3.734
343,4.016
344,4.164
345,4.211
346,4.383
347,4.570
348,4.664
349,4.609
350,4.734
351,4.812
352,5.031
353,5.125
354,5.344
355,5.586
356,5.531
357,5.875
358,6.125
359,6.156
360,6.328
361,6.555
362,6.680
363,6.891
364,6.836
365,7.195
366,7.625
367,7.656
368,8.016
369,8.305
370,8.562
371,8.727
372,8.953
373,9.344
374,9.422
375,9.797
376,10.117
377,10.391
378,10.633
379,11.164
380,11.234
381,11.578
382,11.867
383,12.180
384,12.586
385,12.883
386,13.281
387,13.734
388,14.055
389,14.344
390,14.695
391,15.078
392,15.281
393,15.438
394,15.875
395,16.320
396,16.664
397,16.875
398,17.188
399,17.844
400,18.078
401,18.586
402,18.984
403,19.164
404,19.414
405,20.078
406,20.703
407,20.992
408,21.312
409,21.711
410,22.391
411,22.797
412,23.164
413,23.867
414,23.969
415,24.242
416,24.953
417,25.047
418,25.859
419,26.484
420,26.477
421,26.898
422,27.516
423,28.000
424,28.617
425,28.836
426,28.977
427,29.211
428,29.938
429,30.344
430,30.406
431,30.812
432,31.125
433,31.805
434,31.852
435,31.992
436,32.703
437,32.977
438,33.336
439,33.469
440,34.234
441,34.367
442,34.789
443,35.109
444,35.344
445,35.789
446,35.828
447,36.445
448,36.648
449,36.719
450,36.922
451,37.367
452,37.602
453,37.672
454,37.953
455,38.172
456,38.234
457,38.727
458,38.859
459,38.953
460,39.289
461,39.445
462,39.562
463,40.008
464,40.438
465,40.180
466,40.164
467,40.367
468,40.773
469,40.812
470,40.719
471,40.953
472,40.867
473,41.055
474,41.016
475,41.484
476,41.773
477,41.930
478,42.055
479,41.977
480,41.883
481,42.164
482,42.289
483,42.500
484,42.562
485,42.492
486,42.461
487,42.969
488,42.766
489,43.141
490,43.648
491,43.352
492,43.508
493,43.336
494,43.438
495,43.297
496,43.523
497,43.922
498,44.094
499,44.508
500,44.531
501,44.031
502,44.211
503,44.281
504,44.258
505,44.828
506,44.898
507,44.859
508,44.922
509,45.320
510,45.344
511,45.273
512,45.164
513,45.695
514,45.844
515,45.555
516,45.992
517,46.031
518,45.734
519,46.125
520,46.648
521,46.625
522,46.594
523,46.414
524,46.773
525,46.953
526,47.086
527,47.375
528,47.312
529,47.133
530,47.688
531,48.281
532,48.266
533,48.242
534,48.297
535,48.492
536,48.578
537,49.289
538,49.289
539,49.875
540,49.844
541,49.758
542,49.984
543,50.172
544,50.609
545,51.211
546,51.438
547,51.836
548,51.930
549,51.688
550,52.344
551,53.180
552,53.586
553,54.148
554,54.297
555,54.242
556,54.555
557,54.992
558,55.219
559,55.641
560,56.328
561,56.812
562,56.773
563,57.094
564,57.867
565,58.148
566,58.859
567,59.375
568,59.492
569,59.633
570,60.359
571,61.164
572,61.352
573,62.016
574,62.414
575,62.688
576,63.336
577,64.266
578,64.383
579,65.148
580,65.328
581,65.695
582,66.469
583,67.211
584,67.406
585,67.906
586,68.008
587,68.945
588,70.070
589,70.617
590,70.969
591,71.273
592,71.906
593,72.516
594,72.805
595,73.570
596,74.055
597,74.852
598,75.922
599,76.492
600,77.148
601,77.969
602,78.438
603,78.578
604,79.297
605,80.086
606,80.547
607,80.852
608,81.602
609,82.289
610,83.094
611,83.547
612,84.180
613,84.977
614,85.312
615,86.320
616,87.633
617,87.758
618,87.922
619,88.617
620,89.016
621,89.398
622,90.320
623,91.281
624,92.016
625,92.461
626,92.789
627,93.664
628,94.055
629,94.906
630,95.781
631,96.078
632,96.742
633,97.070
634,97.898
635,98.781
636,99.711
637,99.844
638,99.695
639,100.602
640,101.539
641,101.945
642,102.438
643,103.320
644,103.992
645,104.188
646,104.484
647,105.359
648,105.867
649,106.000
650,106.938
651,107.453
652,108.031
653,108.180
654,108.359
655,109.312
656,109.570
657,109.859
658,110.734
659,110.922
660,111.180
661,111.336
662,111.742
663,111.531
664,111.891
665,112.867
666,113.359
667,113.172
668,113.055
669,112.891
670,113.062
671,113.430
672,114.438
673,113.844
674,114.148
675,114.531
676,115.000
677,114.664
678,114.562
679,114.078
680,114.203
681,114.656
682,114.750
683,114.695
684,114.195
685,113.523
686,113.969
687,114.750
688,113.828
689,113.156
690,113.430
691,113.367
692,113.078
693,113.203
694,112.727
695,112.805
696,112.672
697,112.414
698,111.750
699,111.117
700,110.805
701,110.789
702,110.305
703,109.523
704,109.453
705,109.453
706,108.344
707,107.445
708,107.453
709,106.766
710,106.586
711,106.188
712,105.133
713,105.000
714,104.297
715,102.938
716,102.992
717,102.828
718,102.023
719,101.531
720,100.188
721,99.695
722,98.781
723,98.117
724,97.148
725,96.297
726,95.828
727,94.617
728,94.375
729,93.570
730,92.562
731,91.875
732,90.203
733,89.141
734,88.484
735,87.750
736,86.742
737,85.961
738,85.500
739,84.586
740,82.711
741,82.266
742,80.719
743,80.070
744,78.758
745,78.117
746,76.781
747,75.719
748,74.828
749,74.023
750,73.273
751,72.547
752,71.516
753,70.586
754,70.055
755,68.812
756,67.773
757,67.117
758,66.578
759,65.742
760,64.734
761,63.844
762,63.062
763,62.492
764,61.055
765,60.414
766,59.695
767,59.078
768,58.414
769,57.773
770,57.141
771,56.203
772,55.836
773,55.312
774,54.445
775,53.703
776,53.070
777,52.594
778,52.180
779,51.602
780,50.672
781,50.281
782,50.016
783,49.523
784,48.766
785,47.891
786,47.320
787,47.445
788,47.422
789,47.141
790,46.312
791,45.938
792,45.797
793,45.461
794,45.047
795,44.836
796,44.609
797,44.359
798,44.016
799,44.031
800,44.086
801,43.906
802,43.812
803,42.672
804,42.719
805,43.047
806,42.953
807,42.656
808,42.656
809,42.312
810,42.352
811,42.328
812,42.273
813,42.391
814,42.359
815,42.352
816,42.266
817,41.961
818,41.969
819,42.086
820,42.516
821,42.500
822,42.695
823,42.391
824,42.523
825,42.641
826,42.906
827,42.672
828,43.031
829,43.008
830,43.258
831,43.008
832,43.102
833,43.477
834,43.891
835,43.820
836,43.797
837,43.641
838,44.086
839,44.117
840,44.250
841,44.398
842,44.734
843,45.055
844,44.977
845,45.281
846,45.125
847,45.359
848,45.469
849,45.078
850,45.055
851,45.141
852,45.320
853,45.820
854,45.914
855,46.133
856,46.242
857,45.953
858,46.312
859,46.656
860,46.516
861,46.586
862,46.453
863,46.609
864,46.945
865,46.641
866,46.805
867,46.945
868,46.891
869,46.617
870,46.664
871,46.570
872,46.555
873,46.805
874,46.352
875,46.062
876,45.961
877,45.852
878,46.148
879,45.828
880,45.547
881,45.469
882,45.195
883,45.047
884,44.633
885,44.492
886,44.094
887,43.703
888,43.297
889,42.969
890,42.609
891,42.391
892,42.125
893,42.070
894,41.148
895,40.938
896,40.562
897,39.836
898,39.812
899,39.117
900,38.672
901,37.992
902,37.648
903,37.352
904,37.086
905,36.383
906,36.000
907,35.508
908,35.078
909,34.617
910,34.297
911,34.031
912,33.062
913,32.664
914,32.258
915,31.570
916,31.328
917,30.617
918,30.117
919,29.711
920,29.328
921,28.859
922,28.094
923,27.617
924,27.281
925,26.656
926,25.945
927,25.602
928,25.125
929,24.633
930,24.164
931,23.672
932,23.328
933,23.219
934,22.289
935,21.594
936,21.094
937,20.805
938,20.352
939,20.039
940,19.617
941,19.172
942,18.688
943,18.203
944,17.766
945,17.469
946,17.000
947,16.562
948,16.195
949,15.812
950,15.367
951,15.047
952,14.680
953,14.047
954,13.555
955,13.250
956,13.000
957,12.625
958,12.086
959,11.734
960,11.547
961,11.328
962,10.805
963,10.305
964,9.914
965,9.969
966,9.492
967,9.266
968,8.922
969,9.047
970,8.594
971,8.172
972,7.977
973,7.656
974,7.492
975,7.383
976,7.289
977,7.109
978,6.766
979,6.328
980,6.320
981,6.117
982,5.867
983,5.922
984,5.656
985,5.523
986,5.508
987,5.297
988,5.039
989,4.922
990,4.836
991,4.836
992,4.641
993,4.648
994,4.508
995,4.438
996,4.273
997,4.078
998,4.172
999,4.156
1000,4.031
1001,4.000
1002,4.016
1003,4.000
1004,3.844
1005,3.828
1006,3.906
1007,3.781
1008,3.625
1009,3.680
1010,3.797
1011,3.688
1012,3.578
1013,3.625
1014,3.562
1015,3.609
1016,3.617
1017,3.680
1018,3.773
1019,3.609
1020,3.398
1021,3.414
1022,3.594
1023,3.570
1024,3.508
1025,3.531
1026,3.602
1027,3.750
1028,3.766
1029,3.547
1030,3.742
1031,3.812
1032,3.586
1033,3.719
1034,3.805
1035,3.633
1036,3.711
1037,3.711
1038,3.766
1039,3.727
1040,3.805
1041,3.883
1042,3.945
1043,3.836
1044,3.664
1045,3.641
1046,3.891
1047,3.781
1048,3.844
1049,3.867
1050,3.867
1051,3.930
1052,3.703
1053,3.789
1054,3.805
1055,3.766
1056,3.836
1057,3.836
1058,3.789
1059,3.602
1060,3.734
1061,3.711
1062,3.781
1063,3.711
1064,3.703
1065,3.648
1066,3.383
1067,3.477
1068,3.672
1069,3.734
1070,3.719
1071,3.648
1072,3.445
1073,3.555
1074,3.758
1075,3.664
1076,3.594
1077,3.500
1078,3.492
1079,3.711
1080,3.742
1081,3.695
1082,3.570
1083,3.641
1084,3.711
1085,3.664
1086,3.602
1087,3.578
1088,3.555
1089,3.477
1090,3.562
1091,3.492
1092,3.586
1093,3.547
1094,3.609
1095,3.414
1096,3.602
1097,3.570
1098,3.586
1099,3.523
1100,3.414
1101,3.695
1102,3.492
1103,3.461
1104,3.711
1105,3.648
1106,3.641
1107,3.469
1108,3.648
1109,3.570
1110,3.547
1111,3.516
1112,3.523
1113,3.852
1114,3.711
1115,3.766
1116,3.750
1117,3.711
1118,3.750
1119,3.836
1120,3.836
1121,3.945
1122,3.961
1123,4.109
1124,3.984
1125,4.016
1126,4.070
1127,3.992
1128,4.008
1129,3.961
1130,4.023
1131,3.977
1132,3.953
1133,4.047
1134,3.938
1135,4.031
1136,3.789
1137,3.859
1138,3.930
1139,4.000
1140,4.133
1141,4.227
1142,4.266
1143,4.164
1144,4.219
1145,4.211
1146,4.359
1147,4.383
1148,4.367
1149,4.430
1150,4.461
1151,4.445
1152,4.367
1153,4.547
1154,4.586
1155,4.539
1156,4.578
1157,4.586
1158,4.648
1159,4.680
1160,4.594
1161,4.680
1162,4.570
1163,4.633
1164,4.664
1165,4.508
1166,4.727
1167,4.727
1168,4.703
1169,4.688
1170,4.633
1171,4.523
1172,4.633
1173,4.680
1174,4.617
1175,4.680
1176,4.578
1177,4.789
1178,4.953
1179,4.859
1180,4.914
1181,4.711
1182,4.703
1183,4.641
1184,4.719
1185,4.992
1186,4.750
1187,4.930
1188,5.055
1189,4.836
1190,5.039
1191,5.078
1192,5.188
1193,5.195
1194,5.109
1195,4.992
1196,5.250
1197,5.320
1198,5.242
1199,5.125
1200,5.133
1201,5.219
1202,5.281
1203,5.297
1204,5.266
1205,5.352
1206,5.297
1207,5.297
1208,5.180
1209,5.109
1210,5.070
1211,5.117
1212,5.281
1213,5.297
1214,5.117
1215,5.227
1216,5.430
1217,5.352
1218,5.141
1219,5.297
1220,5.422
1221,5.383
1222,5.375
1223,5.555
1224,5.508
1225,5.422
1226,5.508
1227,5.500
1228,5.633
1229,5.602
1230,5.672
1231,5.719
1232,5.719
1233,5.766
1234,5.750
1235,5.711
1236,5.680
1237,5.656
1238,5.711
1239,5.680
1240,5.844
1241,5.859
1242,5.766
1243,5.781
1244,5.797
1245,5.773
1246,5.828
1247,5.758
1248,5.727
1249,5.641
1250,6.398
1251,1.555
1252,0.062
1253,0.008
1254,0.078
1255,0.023
1256,0.000
1257,0.000
1258,0.000
1259,0.000
1260,0.000
1261,0.000
1262,0.000
1263,0.000
1264,0.000
1265,0.000
1266,0.000
1267,0.000
1268,0.000
